Config,Project,Model,Temp,Tier,Item,Status,Sim,Conflict
4_role_Clusters,AI-powered student assessment,gpt-oss-20b,0.0,0,ferpa compliance officer,Accepted,0.6051,school district compliance officer
4_role_Clusters,AI-powered student assessment,gpt-oss-20b,0.0,0,privacy advocate (school district),Accepted,0.8,student privacy advocate
4_role_Clusters,AI-powered student assessment,gpt-oss-20b,0.0,0,external auditor,Rejected,0.8744,external compliance auditor
4_role_Clusters,AI-powered student assessment,gpt-oss-20b,0.0,0,school board member,Rejected,0.904,school district board member
4_role_Clusters,AI-powered student assessment,gpt-oss-20b,0.0,0,school district procurement officer,Rejected,1.0,school district procurement officer
4_role_Clusters,AI-powered student assessment,gpt-oss-20b,0.0,0,school district finance officer,Rejected,0.9585,school district financial officer
4_role_Clusters,AI-powered student assessment,gpt-oss-20b,0.0,0,school district human resources officer,Accepted,0.7366,school district compliance officer
4_role_Clusters,AI-powered student assessment,gpt-oss-20b,0.0,0,school district policy maker,Rejected,1.0,school district policy maker
4_role_Clusters,AI-powered student assessment,gpt-oss-20b,0.0,0,school district student services officer,Rejected,0.8903,school district student services coordinator
4_role_Clusters,AI-powered student assessment,gpt-oss-20b,0.0,0,school district special education coordinator,Rejected,1.0,school district special education coordinator
4_role_Clusters,AI-powered student assessment,gpt-oss-20b,0.0,0,school district counseling services officer,Rejected,0.8051,school district student services coordinator
4_role_Clusters,AI-powered student assessment,gpt-oss-20b,0.0,0,school district student health services officer,Accepted,0.7841,school district student services coordinator
4_role_Clusters,AI-powered student assessment,gpt-oss-20b,0.0,0,school district data scientist,Rejected,0.8351,district student data analyst
4_role_Clusters,AI-powered student assessment,gpt-oss-20b,0.0,0,school district machine learning engineer,Accepted,0.7786,machine learning engineer
4_role_Clusters,AI-powered student assessment,gpt-oss-20b,0.0,0,school district data analyst,Rejected,0.9203,district student data analyst
4_role_Clusters,AI-powered student assessment,gpt-oss-20b,0.0,0,school district data governance officer,Rejected,0.9259,school district data governance board member
4_role_Clusters,AI-powered student assessment,gpt-oss-20b,0.0,0,school district data security officer,Rejected,0.9409,school district data protection officer
4_role_Clusters,AI-powered student assessment,gpt-oss-20b,0.0,0,students with disabilities,Rejected,1.0,students with disabilities
4_role_Clusters,AI-powered student assessment,gpt-oss-20b,0.0,0,students from low socioeconomic backgrounds,Rejected,0.9567,students from low socioeconomic status
4_role_Clusters,AI-powered student assessment,gpt-oss-20b,0.0,0,students with learning disabilities,Rejected,0.958,students with disabilities
4_role_Clusters,AI-powered student assessment,gpt-oss-20b,0.0,0,students from minority ethnic groups,Rejected,0.9681,students from minority ethnic backgrounds
4_role_Clusters,AI-powered student assessment,gpt-oss-20b,0.0,0,students with mental health issues,Rejected,0.9621,students with mental health conditions
4_role_Clusters,AI-powered student assessment,gpt-oss-20b,0.0,0,students with language barriers,Rejected,1.0,students with language barriers
4_role_Clusters,AI-powered student assessment,gpt-oss-20b,0.0,0,students with chronic illnesses,Rejected,1.0,students with chronic illnesses
4_role_Clusters,AI-powered student assessment,gpt-oss-20b,0.0,0,students with low digital literacy,Rejected,0.9466,students with limited digital literacy
4_role_Clusters,AI-powered student assessment,gpt-oss-20b,0.0,0,students with privacy concerns,Rejected,0.9118,students with privacy concerns (sensitive data)
4_role_Clusters,AI-powered student assessment,gpt-oss-20b,0.0,0,students with low parental involvement,Accepted,0.631,parents' associations
4_role_Clusters,AI-powered student assessment,gpt-oss-20b,0.0,0,teachers with low digital literacy,Rejected,0.8438,students with limited digital literacy
4_role_Clusters,AI-powered student assessment,gpt-oss-20b,0.0,0,parents with low digital literacy,Rejected,0.9526,parents of minors with low digital literacy
4_role_Clusters,AI-powered student assessment,DeepSeek-V3.1-Terminus,0.3,0,students,Rejected,0.8448,student
4_role_Clusters,AI-powered student assessment,DeepSeek-V3.1-Terminus,0.3,0,teachers,Rejected,0.915,teacher
4_role_Clusters,AI-powered student assessment,DeepSeek-V3.1-Terminus,0.3,0,school administrators,Rejected,0.9587,school administrator
4_role_Clusters,AI-powered student assessment,DeepSeek-V3.1-Terminus,0.3,0,parents,Rejected,0.8197,parent
4_role_Clusters,AI-powered student assessment,DeepSeek-V3.1-Terminus,0.3,0,data protection officer,Rejected,1.0,data protection officer
4_role_Clusters,AI-powered student assessment,DeepSeek-V3.1-Terminus,0.3,0,educational psychologist,Rejected,1.0,educational psychologist
4_role_Clusters,AI-powered student assessment,DeepSeek-V3.1-Terminus,0.3,0,curriculum developer,Rejected,1.0,curriculum developer
4_role_Clusters,AI-powered student assessment,DeepSeek-V3.1-Terminus,0.3,0,it administrator,Rejected,1.0,it administrator
4_role_Clusters,AI-powered student assessment,DeepSeek-V3.1-Terminus,0.3,0,special education coordinator,Rejected,0.8992,school district special education coordinator
4_role_Clusters,AI-powered student assessment,DeepSeek-V3.1-Terminus,0.3,0,school board member,Rejected,0.904,school district board member
4_role_Clusters,AI-powered student assessment,DeepSeek-V3.1-Terminus,0.3,0,students with disabilities,Rejected,1.0,students with disabilities
4_role_Clusters,AI-powered student assessment,DeepSeek-V3.1-Terminus,0.3,0,english language learners,Rejected,0.8853,english language learner students
4_role_Clusters,AI-powered student assessment,DeepSeek-V3.1-Terminus,0.3,0,economically disadvantaged students,Rejected,0.823,students from low socioeconomic status
4_role_Clusters,AI-powered student assessment,DeepSeek-V3.1-Terminus,0.3,0,students from minority cultural backgrounds,Rejected,0.9448,students from minority ethnic backgrounds
4_role_Clusters,AI-powered student assessment,DeepSeek-V3.1-Terminus,0.3,0,students with mental health challenges,Rejected,0.9077,students with mental health conditions
4_role_Clusters,AI-powered student assessment,gpt-oss-20b,0.0,0,student,Rejected,1.0,student
4_role_Clusters,AI-powered student assessment,gpt-oss-20b,0.0,0,parent or guardian,Rejected,0.9552,parent/guardian
4_role_Clusters,AI-powered student assessment,gpt-oss-20b,0.0,0,teacher,Rejected,1.0,teacher
4_role_Clusters,AI-powered student assessment,gpt-oss-20b,0.0,0,principal,Rejected,0.8129,school principal
4_role_Clusters,AI-powered student assessment,gpt-oss-20b,0.0,0,school counselor,Rejected,1.0,school counselor
4_role_Clusters,AI-powered student assessment,gpt-oss-20b,0.0,0,school psychologist,Rejected,0.8626,educational psychologist
4_role_Clusters,AI-powered student assessment,gpt-oss-20b,0.0,0,school district it manager,Rejected,1.0,school district it manager
4_role_Clusters,AI-powered student assessment,gpt-oss-20b,0.0,0,school district data privacy officer,Rejected,0.8905,school district data protection officer
4_role_Clusters,AI-powered student assessment,gpt-oss-20b,0.0,0,school district legal counsel,Rejected,1.0,school district legal counsel
4_role_Clusters,AI-powered student assessment,gpt-oss-20b,0.0,0,school board member,Rejected,0.904,school district board member
4_role_Clusters,AI-powered student assessment,gpt-oss-20b,0.0,0,state department of education official,Rejected,1.0,state department of education official
4_role_Clusters,AI-powered student assessment,gpt-oss-20b,0.0,0,office of civil rights representative,Rejected,0.9096,civil rights organization representative
4_role_Clusters,AI-powered student assessment,gpt-oss-20b,0.0,0,disability services coordinator,Accepted,0.7764,disability services staff
4_role_Clusters,AI-powered student assessment,gpt-oss-20b,0.0,0,equity and inclusion officer,Rejected,1.0,equity and inclusion officer
4_role_Clusters,AI-powered student assessment,gpt-oss-20b,0.0,0,ethics review board chair,Accepted,0.797,ethics review boards
4_role_Clusters,AI-powered student assessment,gpt-oss-20b,0.0,0,students with disabilities,Rejected,1.0,students with disabilities
4_role_Clusters,AI-powered student assessment,gpt-oss-20b,0.0,0,students from low socioeconomic backgrounds,Rejected,0.9567,students from low socioeconomic status
4_role_Clusters,AI-powered student assessment,gpt-oss-20b,0.0,0,students from minority ethnic groups,Rejected,0.9681,students from minority ethnic backgrounds
4_role_Clusters,AI-powered student assessment,gpt-oss-20b,0.0,0,students with learning disabilities,Rejected,0.958,students with disabilities
4_role_Clusters,AI-powered student assessment,gpt-oss-20b,0.0,0,students with mental health issues,Rejected,0.9621,students with mental health conditions
4_role_Clusters,AI-powered student assessment,gpt-oss-20b,0.0,0,english language learners,Rejected,0.8853,english language learner students
4_role_Clusters,AI-powered student assessment,gpt-oss-20b,0.0,0,at‑risk students,Rejected,0.9285,students identified as at‑risk
4_role_Clusters,AI-powered student assessment,gpt-oss-20b,0.0,0,parents of minors,Accepted,0.7054,parent/guardian
4_role_Clusters,AI-powered student assessment,gemma-3-27b-it,0.7,3,students,Rejected,0.8448,student
4_role_Clusters,AI-powered student assessment,gemma-3-27b-it,0.7,3,teachers,Rejected,0.915,teacher
4_role_Clusters,AI-powered student assessment,gemma-3-27b-it,0.7,3,school administrators,Rejected,0.9587,school administrator
4_role_Clusters,AI-powered student assessment,gemma-3-27b-it,0.7,3,parents/guardians,Rejected,0.8667,parent/guardian
4_role_Clusters,AI-powered student assessment,gemma-3-27b-it,0.7,3,school it staff,Rejected,0.8274,school it administrator
4_role_Clusters,AI-powered student assessment,gemma-3-27b-it,0.7,3,ai system developers,Accepted,0.7388,ai system vendor representative
4_role_Clusters,AI-powered student assessment,gemma-3-27b-it,0.7,3,data privacy officer,Rejected,0.8503,data protection officer
4_role_Clusters,AI-powered student assessment,gemma-3-27b-it,0.7,3,educational psychologists,Rejected,0.9393,educational psychologist
4_role_Clusters,AI-powered student assessment,gemma-3-27b-it,0.7,3,legal counsel,Rejected,1.0,legal counsel
4_role_Clusters,AI-powered student assessment,gemma-3-27b-it,0.7,3,students with disabilities,Rejected,1.0,students with disabilities
4_role_Clusters,AI-powered student assessment,gemma-3-27b-it,0.7,3,students from low-income backgrounds,Rejected,0.8353,students from low socioeconomic status
4_role_Clusters,AI-powered student assessment,gemma-3-27b-it,0.7,3,english language learners,Rejected,0.8853,english language learner students
4_role_Clusters,AI-powered student assessment,gemma-3-27b-it,0.7,3,students with behavioral issues,Rejected,0.8815,students with behavioral challenges
4_role_Clusters,AI-powered student assessment,gemma-3-27b-it,0.7,3,students at risk of dropping out,Rejected,0.8943,at-risk students (predicted to drop out)
4_role_Clusters,AI-powered student assessment,claude-haiku-4-5,0.7,3,classroom teacher,Rejected,0.9059,teacher
4_role_Clusters,AI-powered student assessment,claude-haiku-4-5,0.7,3,school administrator,Rejected,1.0,school administrator
4_role_Clusters,AI-powered student assessment,claude-haiku-4-5,0.7,3,school counselor,Rejected,1.0,school counselor
4_role_Clusters,AI-powered student assessment,claude-haiku-4-5,0.7,3,special education director,Rejected,0.8377,special education teacher
4_role_Clusters,AI-powered student assessment,claude-haiku-4-5,0.7,3,parent or legal guardian,Rejected,0.8684,parent/guardian
4_role_Clusters,AI-powered student assessment,claude-haiku-4-5,0.7,3,school district data officer,Rejected,0.9389,school district data protection officer
4_role_Clusters,AI-powered student assessment,claude-haiku-4-5,0.7,3,educational equity specialist,Rejected,0.8116,equity specialist
4_role_Clusters,AI-powered student assessment,claude-haiku-4-5,0.7,3,school psychologist,Rejected,0.8626,educational psychologist
4_role_Clusters,AI-powered student assessment,claude-haiku-4-5,0.7,3,special education attorney or advocate,Accepted,0.6959,special education teacher
4_role_Clusters,AI-powered student assessment,claude-haiku-4-5,0.7,3,state education department official,Rejected,0.9809,state department of education official
4_role_Clusters,AI-powered student assessment,claude-haiku-4-5,0.7,3,students with disabilities,Rejected,1.0,students with disabilities
4_role_Clusters,AI-powered student assessment,claude-haiku-4-5,0.7,3,students from low-income backgrounds,Rejected,0.8353,students from low socioeconomic status
4_role_Clusters,AI-powered student assessment,claude-haiku-4-5,0.7,3,english language learners,Rejected,0.8853,english language learner students
4_role_Clusters,AI-powered student assessment,claude-haiku-4-5,0.7,3,racial and ethnic minorities,Accepted,0.6398,students from minority ethnic backgrounds
4_role_Clusters,AI-powered student assessment,claude-haiku-4-5,0.7,3,students experiencing homelessness or housing instability,Accepted,0.7987,homeless students
4_role_Clusters,AI-powered student assessment,claude-haiku-4-5,0.7,3,lgbtq+ students,Rejected,1.0,lgbtq+ students
4_role_Clusters,AI-powered student assessment,claude-haiku-4-5,0.7,3,students with mental health conditions,Rejected,1.0,students with mental health conditions
4_role_Clusters,AI-powered student assessment,claude-haiku-4-5,0.7,3,gifted students from underrepresented groups,Accepted,0.5612,students labeled as underperforming
4_role_Clusters,AI-powered student assessment,claude-haiku-4-5,0.7,3,student,Rejected,1.0,student
4_role_Clusters,AI-powered student assessment,claude-haiku-4-5,0.7,3,parent/guardian,Rejected,1.0,parent/guardian
4_role_Clusters,AI-powered student assessment,claude-haiku-4-5,0.7,3,classroom teacher,Rejected,0.9059,teacher
4_role_Clusters,AI-powered student assessment,claude-haiku-4-5,0.7,3,school administrator,Rejected,1.0,school administrator
4_role_Clusters,AI-powered student assessment,claude-haiku-4-5,0.7,3,school counselor,Rejected,1.0,school counselor
4_role_Clusters,AI-powered student assessment,claude-haiku-4-5,0.7,3,special education coordinator,Rejected,0.8992,school district special education coordinator
4_role_Clusters,AI-powered student assessment,claude-haiku-4-5,0.7,3,data protection officer,Rejected,1.0,data protection officer
4_role_Clusters,AI-powered student assessment,claude-haiku-4-5,0.7,3,educational psychologist,Rejected,1.0,educational psychologist
4_role_Clusters,AI-powered student assessment,claude-haiku-4-5,0.7,3,school board member,Rejected,0.904,school district board member
4_role_Clusters,AI-powered student assessment,claude-haiku-4-5,0.7,3,education regulator,Rejected,0.9022,education regulator (state department of education)
4_role_Clusters,AI-powered student assessment,claude-haiku-4-5,0.7,3,ai system developer,Rejected,0.9641,ai system developers
4_role_Clusters,AI-powered student assessment,claude-haiku-4-5,0.7,3,school district superintendent,Rejected,0.943,district superintendent
4_role_Clusters,AI-powered student assessment,claude-haiku-4-5,0.7,3,students from low-income households,Rejected,0.8304,students from low socioeconomic status
4_role_Clusters,AI-powered student assessment,claude-haiku-4-5,0.7,3,students with disabilities,Rejected,1.0,students with disabilities
4_role_Clusters,AI-powered student assessment,claude-haiku-4-5,0.7,3,english language learners,Rejected,0.8853,english language learner students
4_role_Clusters,AI-powered student assessment,claude-haiku-4-5,0.7,3,students from racial or ethnic minorities,Rejected,0.9458,students from minority ethnic backgrounds
4_role_Clusters,AI-powered student assessment,claude-haiku-4-5,0.7,3,students with behavioral challenges,Rejected,1.0,students with behavioral challenges
4_role_Clusters,AI-powered student assessment,claude-haiku-4-5,0.7,3,first-generation college-bound students,Rejected,0.8629,first-generation students
4_role_Clusters,AI-powered student assessment,claude-haiku-4-5,0.7,3,gifted students from underrepresented backgrounds,Rejected,0.9222,gifted students from underrepresented groups
4_role_Clusters,AI-powered student assessment,claude-haiku-4-5,0.7,3,students experiencing homelessness or housing instability,Rejected,1.0,students experiencing homelessness or housing instability
4_role_Clusters,AI-powered student assessment,claude-haiku-4-5,0.7,3,students with mental health conditions,Rejected,1.0,students with mental health conditions
4_role_Clusters,AI-powered student assessment,claude-haiku-4-5,0.7,3,immigrant students,Rejected,0.806,migrant and refugee students
4_role_Clusters,AI-powered student assessment,WizardLM-2-8x22B,0.7,2,students,Rejected,0.8448,student
4_role_Clusters,AI-powered student assessment,WizardLM-2-8x22B,0.7,2,teachers,Rejected,0.915,teacher
4_role_Clusters,AI-powered student assessment,WizardLM-2-8x22B,0.7,2,school administrators,Rejected,0.9587,school administrator
4_role_Clusters,AI-powered student assessment,WizardLM-2-8x22B,0.7,2,parents/guardians,Rejected,0.8667,parent/guardian
4_role_Clusters,AI-powered student assessment,WizardLM-2-8x22B,0.7,2,school counselors,Rejected,0.9453,school counselor
4_role_Clusters,AI-powered student assessment,WizardLM-2-8x22B,0.7,2,data protection officer,Rejected,1.0,data protection officer
4_role_Clusters,AI-powered student assessment,WizardLM-2-8x22B,0.7,2,it system administrators,Rejected,0.8947,it administrator
4_role_Clusters,AI-powered student assessment,WizardLM-2-8x22B,0.7,2,educational researchers,Rejected,0.8695,education researcher
4_role_Clusters,AI-powered student assessment,WizardLM-2-8x22B,0.7,2,ml/ai developers,Rejected,0.8247,ai system developers
4_role_Clusters,AI-powered student assessment,WizardLM-2-8x22B,0.7,2,special education coordinators,Rejected,0.8854,school district special education coordinator
4_role_Clusters,AI-powered student assessment,WizardLM-2-8x22B,0.7,2,student union representatives,Rejected,0.8587,school district student union representative
4_role_Clusters,AI-powered student assessment,WizardLM-2-8x22B,0.7,2,students with disabilities,Rejected,1.0,students with disabilities
4_role_Clusters,AI-powered student assessment,WizardLM-2-8x22B,0.7,2,english language learners,Rejected,0.8853,english language learner students
4_role_Clusters,AI-powered student assessment,WizardLM-2-8x22B,0.7,2,students from low socioeconomic backgrounds,Rejected,0.9567,students from low socioeconomic status
4_role_Clusters,AI-powered student assessment,WizardLM-2-8x22B,0.7,2,minority racial/ethnic groups,Rejected,0.8447,racial and ethnic minorities
4_role_Clusters,AI-powered student assessment,WizardLM-2-8x22B,0.7,2,students with behavioral/mental health challenges,Rejected,0.8602,students with behavioral challenges
4_role_Clusters,AI-powered student assessment,WizardLM-2-8x22B,0.7,2,foster youth/homeless students,Rejected,0.8212,foster youth
4_role_Clusters,AI-powered student assessment,claude-sonnet-4-5,0.7,2,student,Rejected,1.0,student
4_role_Clusters,AI-powered student assessment,claude-sonnet-4-5,0.7,2,teacher,Rejected,1.0,teacher
4_role_Clusters,AI-powered student assessment,claude-sonnet-4-5,0.7,2,parent,Rejected,1.0,parent
4_role_Clusters,AI-powered student assessment,claude-sonnet-4-5,0.7,2,school administrator,Rejected,1.0,school administrator
4_role_Clusters,AI-powered student assessment,claude-sonnet-4-5,0.7,2,school counselor,Rejected,1.0,school counselor
4_role_Clusters,AI-powered student assessment,claude-sonnet-4-5,0.7,2,data protection officer,Rejected,1.0,data protection officer
4_role_Clusters,AI-powered student assessment,claude-sonnet-4-5,0.7,2,school board member,Rejected,0.904,school district board member
4_role_Clusters,AI-powered student assessment,claude-sonnet-4-5,0.7,2,educational psychologist,Rejected,1.0,educational psychologist
4_role_Clusters,AI-powered student assessment,claude-sonnet-4-5,0.7,2,special education coordinator,Rejected,0.8992,school district special education coordinator
4_role_Clusters,AI-powered student assessment,claude-sonnet-4-5,0.7,2,district technology director,Accepted,0.678,district superintendent
4_role_Clusters,AI-powered student assessment,claude-sonnet-4-5,0.7,2,civil rights advocate,Accepted,0.7647,civil rights organization representative
4_role_Clusters,AI-powered student assessment,claude-sonnet-4-5,0.7,2,ai ethics researcher,Rejected,0.8589,ai ethics officer
4_role_Clusters,AI-powered student assessment,claude-sonnet-4-5,0.7,2,education policy maker,Accepted,0.7517,school district policy maker
4_role_Clusters,AI-powered student assessment,claude-sonnet-4-5,0.7,2,university admissions officer,Accepted,0.5404,academic advisor
4_role_Clusters,AI-powered student assessment,claude-sonnet-4-5,0.7,2,teacher union representative,Rejected,0.8476,school district student union representative
4_role_Clusters,AI-powered student assessment,claude-sonnet-4-5,0.7,2,students with disabilities,Rejected,1.0,students with disabilities
4_role_Clusters,AI-powered student assessment,claude-sonnet-4-5,0.7,2,racial and ethnic minority students,Rejected,0.9365,students from minority ethnic backgrounds
4_role_Clusters,AI-powered student assessment,claude-sonnet-4-5,0.7,2,low-income students,Rejected,0.8259,students from low socioeconomic status
4_role_Clusters,AI-powered student assessment,claude-sonnet-4-5,0.7,2,english language learners,Rejected,0.8853,english language learner students
4_role_Clusters,AI-powered student assessment,claude-sonnet-4-5,0.7,2,students in foster care,Rejected,1.0,students in foster care
4_role_Clusters,AI-powered student assessment,claude-sonnet-4-5,0.7,2,students with mental health conditions,Rejected,1.0,students with mental health conditions
4_role_Clusters,AI-powered student assessment,claude-sonnet-4-5,0.7,2,lgbtq+ students,Rejected,1.0,lgbtq+ students
4_role_Clusters,AI-powered student assessment,claude-sonnet-4-5,0.7,2,gifted and talented students from underrepresented backgrounds,Rejected,0.8822,gifted students from underrepresented groups
4_role_Clusters,AI-powered student assessment,claude-sonnet-4-5,0.7,2,students in rural schools,Rejected,0.9195,students in rural or remote schools
4_role_Clusters,AI-powered student assessment,claude-sonnet-4-5,0.7,2,homeless students,Rejected,1.0,homeless students
4_role_Clusters,AI-powered student assessment,DeepSeek-V3.1-Terminus,0.7,0,students,Rejected,0.8448,student
4_role_Clusters,AI-powered student assessment,DeepSeek-V3.1-Terminus,0.7,0,teachers,Rejected,0.915,teacher
4_role_Clusters,AI-powered student assessment,DeepSeek-V3.1-Terminus,0.7,0,school administrators,Rejected,0.9587,school administrator
4_role_Clusters,AI-powered student assessment,DeepSeek-V3.1-Terminus,0.7,0,parents/guardians,Rejected,0.8667,parent/guardian
4_role_Clusters,AI-powered student assessment,DeepSeek-V3.1-Terminus,0.7,0,data protection officer,Rejected,1.0,data protection officer
4_role_Clusters,AI-powered student assessment,DeepSeek-V3.1-Terminus,0.7,0,educational psychologists,Rejected,0.9393,educational psychologist
4_role_Clusters,AI-powered student assessment,DeepSeek-V3.1-Terminus,0.7,0,curriculum developers,Rejected,0.954,curriculum developer
4_role_Clusters,AI-powered student assessment,DeepSeek-V3.1-Terminus,0.7,0,it administrators,Rejected,0.9307,it administrator
4_role_Clusters,AI-powered student assessment,DeepSeek-V3.1-Terminus,0.7,0,special education coordinators,Rejected,0.8854,school district special education coordinator
4_role_Clusters,AI-powered student assessment,DeepSeek-V3.1-Terminus,0.7,0,students with learning disabilities,Rejected,0.958,students with disabilities
4_role_Clusters,AI-powered student assessment,DeepSeek-V3.1-Terminus,0.7,0,economically disadvantaged students,Rejected,0.823,students from low socioeconomic status
4_role_Clusters,AI-powered student assessment,DeepSeek-V3.1-Terminus,0.7,0,english language learners,Rejected,0.8853,english language learner students
4_role_Clusters,AI-powered student assessment,DeepSeek-V3.1-Terminus,0.7,0,students from minority cultural backgrounds,Rejected,0.9448,students from minority ethnic backgrounds
4_role_Clusters,AI-powered student assessment,DeepSeek-V3.1-Terminus,0.7,0,students with irregular attendance,Rejected,0.8539,students with irregular attendance due to work or caregiving responsibilities
4_role_Clusters,AI-powered student assessment,Qwen3-30B-A3B,0.3,0,school administrators,Rejected,0.9587,school administrator
4_role_Clusters,AI-powered student assessment,Qwen3-30B-A3B,0.3,0,teachers,Rejected,0.915,teacher
4_role_Clusters,AI-powered student assessment,Qwen3-30B-A3B,0.3,0,parents/guardians,Rejected,0.8667,parent/guardian
4_role_Clusters,AI-powered student assessment,Qwen3-30B-A3B,0.3,0,data privacy officers,Rejected,0.8057,data protection officer
4_role_Clusters,AI-powered student assessment,Qwen3-30B-A3B,0.3,0,software developers,Rejected,0.8183,software engineer
4_role_Clusters,AI-powered student assessment,Qwen3-30B-A3B,0.3,0,school counselors,Rejected,0.9453,school counselor
4_role_Clusters,AI-powered student assessment,Qwen3-30B-A3B,0.3,0,civil rights advocates,Rejected,0.9236,civil rights advocate
4_role_Clusters,AI-powered student assessment,Qwen3-30B-A3B,0.3,0,ethicists,Accepted,0.3776,ai ethics officer
4_role_Clusters,AI-powered student assessment,Qwen3-30B-A3B,0.3,0,students with disabilities,Rejected,1.0,students with disabilities
4_role_Clusters,AI-powered student assessment,Qwen3-30B-A3B,0.3,0,low-income students,Rejected,0.8259,students from low socioeconomic status
4_role_Clusters,AI-powered student assessment,Qwen3-30B-A3B,0.3,0,english language learners,Rejected,0.8853,english language learner students
4_role_Clusters,AI-powered student assessment,Qwen3-30B-A3B,0.3,0,minority student populations,Rejected,0.8667,students from minority ethnic backgrounds
4_role_Clusters,AI-powered student assessment,gemini-2.5-flash,0.7,1,student,Rejected,1.0,student
4_role_Clusters,AI-powered student assessment,gemini-2.5-flash,0.7,1,teacher,Rejected,1.0,teacher
4_role_Clusters,AI-powered student assessment,gemini-2.5-flash,0.7,1,parent/guardian,Rejected,1.0,parent/guardian
4_role_Clusters,AI-powered student assessment,gemini-2.5-flash,0.7,1,school administrator,Rejected,1.0,school administrator
4_role_Clusters,AI-powered student assessment,gemini-2.5-flash,0.7,1,school counselor,Rejected,1.0,school counselor
4_role_Clusters,AI-powered student assessment,gemini-2.5-flash,0.7,1,education policy maker,Rejected,1.0,education policy maker
4_role_Clusters,AI-powered student assessment,gemini-2.5-flash,0.7,1,data protection authority,Rejected,0.8583,national data protection authority official
4_role_Clusters,AI-powered student assessment,gemini-2.5-flash,0.7,1,software developer,Rejected,0.8729,software engineer
4_role_Clusters,AI-powered student assessment,gemini-2.5-flash,0.7,1,students with learning disabilities,Rejected,0.958,students with disabilities
4_role_Clusters,AI-powered student assessment,gemini-2.5-flash,0.7,1,students from low socio-economic backgrounds,Rejected,0.9311,students from low socioeconomic status
4_role_Clusters,AI-powered student assessment,gemini-2.5-flash,0.7,1,students from minority ethnic/racial groups,Rejected,0.9668,students from minority ethnic backgrounds
4_role_Clusters,AI-powered student assessment,gemini-2.5-flash,0.7,1,students with behavioral issues,Rejected,0.8815,students with behavioral challenges
4_role_Clusters,AI-powered student assessment,gemini-2.5-flash,0.7,1,students identified as 'at-risk',Rejected,0.9854,students identified as at‑risk
4_role_Clusters,AI-powered student assessment,gemini-2.5-flash,0.7,1,students with limited digital literacy/access,Rejected,0.9633,students with limited digital literacy
4_role_Clusters,AI-powered student assessment,claude-sonnet-4-5,0.7,2,student,Rejected,1.0,student
4_role_Clusters,AI-powered student assessment,claude-sonnet-4-5,0.7,2,parent,Rejected,1.0,parent
4_role_Clusters,AI-powered student assessment,claude-sonnet-4-5,0.7,2,teacher,Rejected,1.0,teacher
4_role_Clusters,AI-powered student assessment,claude-sonnet-4-5,0.7,2,school principal,Rejected,1.0,school principal
4_role_Clusters,AI-powered student assessment,claude-sonnet-4-5,0.7,2,school counselor,Rejected,1.0,school counselor
4_role_Clusters,AI-powered student assessment,claude-sonnet-4-5,0.7,2,special education coordinator,Rejected,0.8992,school district special education coordinator
4_role_Clusters,AI-powered student assessment,claude-sonnet-4-5,0.7,2,school district administrator,Rejected,0.8695,school administrator
4_role_Clusters,AI-powered student assessment,claude-sonnet-4-5,0.7,2,data privacy officer,Rejected,0.8503,data protection officer
4_role_Clusters,AI-powered student assessment,claude-sonnet-4-5,0.7,2,school board member,Rejected,0.904,school district board member
4_role_Clusters,AI-powered student assessment,claude-sonnet-4-5,0.7,2,education technology vendor,Accepted,0.7556,educational technology procurement officer
4_role_Clusters,AI-powered student assessment,claude-sonnet-4-5,0.7,2,data scientist,Rejected,1.0,data scientist
4_role_Clusters,AI-powered student assessment,claude-sonnet-4-5,0.7,2,school psychologist,Rejected,0.8626,educational psychologist
4_role_Clusters,AI-powered student assessment,claude-sonnet-4-5,0.7,2,civil rights attorney,Rejected,0.84,civil rights advocate
4_role_Clusters,AI-powered student assessment,claude-sonnet-4-5,0.7,2,teacher union representative,Rejected,0.8476,school district student union representative
4_role_Clusters,AI-powered student assessment,claude-sonnet-4-5,0.7,2,university education researcher,Rejected,0.8809,education researcher
4_role_Clusters,AI-powered student assessment,claude-sonnet-4-5,0.7,2,state education department official,Rejected,0.9809,state department of education official
4_role_Clusters,AI-powered student assessment,claude-sonnet-4-5,0.7,2,school it administrator,Rejected,1.0,school it administrator
4_role_Clusters,AI-powered student assessment,claude-sonnet-4-5,0.7,2,community advocate,Accepted,0.6543,civil rights advocate
4_role_Clusters,AI-powered student assessment,claude-sonnet-4-5,0.7,2,students with disabilities,Rejected,1.0,students with disabilities
4_role_Clusters,AI-powered student assessment,claude-sonnet-4-5,0.7,2,racial and ethnic minority students,Rejected,0.9365,students from minority ethnic backgrounds
4_role_Clusters,AI-powered student assessment,claude-sonnet-4-5,0.7,2,low-income students,Rejected,0.8259,students from low socioeconomic status
4_role_Clusters,AI-powered student assessment,claude-sonnet-4-5,0.7,2,english language learners,Rejected,0.8853,english language learner students
4_role_Clusters,AI-powered student assessment,claude-sonnet-4-5,0.7,2,students with mental health conditions,Rejected,1.0,students with mental health conditions
4_role_Clusters,AI-powered student assessment,claude-sonnet-4-5,0.7,2,lgbtq+ students,Rejected,1.0,lgbtq+ students
4_role_Clusters,AI-powered student assessment,claude-sonnet-4-5,0.7,2,students in foster care,Rejected,1.0,students in foster care
